ID,Age,Job,Marital,Education,Loan Default,Balance,Housing Loan,Personal Loan
C3922,27,services,single,secondary,no,194,yes,no
C3923,45,technician,single,tertiary,no,4537,yes,no
C3924,50,management,divorced,tertiary,no,318,yes,no
C3925,43,technician,married,secondary,no,17,yes,no
C3926,32,housemaid,divorced,secondary,no,715,yes,yes
C3927,55,management,single,tertiary,no,1464,yes,no
C3928,40,services,single,secondary,no,-61,yes,yes
C3929,56,entrepreneur,married,tertiary,no,1297,yes,no
C393,46,technician,divorced,tertiary,no,477,yes,no
C3930,21,admin.,single,secondary,no,325,yes,no
C3931,27,technician,married,tertiary,no,276,no,no
C3932,24,admin.,single,secondary,no,770,yes,no
C3933,25,technician,single,secondary,no,2,yes,yes
C3934,41,blue-collar,married,primary,no,208,yes,no
C3935,49,unemployed,divorced,secondary,no,495,yes,no
C3936,44,blue-collar,married,tertiary,no,2185,yes,no
C3937,42,blue-collar,married,secondary,no,351,yes,no
C3938,45,blue-collar,married,primary,no,71,yes,no
C3939,48,services,married,unknown,no,1155,yes,no
C394,27,admin.,married,secondary,no,4,yes,no
C3940,51,technician,married,secondary,no,349,yes,no
C3941,33,technician,married,secondary,no,153,yes,no
C3942,32,blue-collar,married,primary,no,244,yes,no
C3943,41,technician,married,secondary,no,493,yes,no
C3944,29,services,married,tertiary,no,62,yes,yes
C3945,49,technician,divorced,tertiary,no,874,yes,no
C3946,49,blue-collar,divorced,secondary,yes,259,no,no
C3947,25,admin.,single,secondary,no,304,no,no
C3948,33,blue-collar,single,secondary,no,371,yes,no
C3949,50,blue-collar,married,primary,no,231,yes,no
C395,43,blue-collar,married,secondary,no,1205,yes,no
C3950,50,admin.,married,secondary,no,1906,no,no
C3951,40,management,single,secondary,no,192,yes,no
C3952,32,blue-collar,married,primary,no,158,yes,no
C3953,43,blue-collar,divorced,primary,no,-57,yes,no
C3954,24,retired,single,secondary,no,366,no,yes
C3955,49,blue-collar,married,primary,no,327,yes,no
C3956,36,management,married,tertiary,no,1125,yes,yes
C3957,42,admin.,married,unknown,no,642,yes,yes
C3958,31,admin.,single,secondary,no,-48,yes,no
C3959,30,technician,single,secondary,no,298,yes,no
C396,32,technician,single,secondary,no,0,yes,yes
C3960,46,technician,married,tertiary,no,2207,yes,no
C3961,35,blue-collar,single,secondary,no,88,yes,no
C3962,44,admin.,married,secondary,no,2687,yes,no
C3963,33,management,married,tertiary,no,307,no,no
C3964,42,blue-collar,married,primary,yes,398,yes,no
C3965,39,services,single,secondary,no,-388,yes,no
C3966,41,blue-collar,single,primary,no,1649,yes,no
C3967,58,blue-collar,married,secondary,no,886,no,no
C3968,40,blue-collar,married,secondary,no,1161,yes,yes
C3969,37,admin.,married,secondary,no,281,yes,no
C397,40,admin.,single,secondary,no,263,yes,no
C3970,45,blue-collar,married,primary,no,137,yes,yes
C3971,49,management,married,primary,no,267,yes,no
C3972,35,blue-collar,married,primary,no,767,yes,no
C3973,28,blue-collar,single,secondary,no,1112,yes,no
C3974,32,technician,single,tertiary,no,192,yes,no
C3975,45,self-employed,married,secondary,no,1113,yes,no
C3976,44,technician,single,secondary,no,696,yes,no
C3977,55,blue-collar,married,primary,no,-268,yes,no
C3978,37,blue-collar,single,secondary,no,197,yes,no
C3979,28,services,single,secondary,no,317,yes,no
C398,38,admin.,married,secondary,no,1,no,no
C3980,43,admin.,single,tertiary,no,329,yes,no
C3981,35,blue-collar,single,secondary,no,510,yes,no
C3982,30,management,single,tertiary,no,5,no,no
C3983,54,management,single,tertiary,no,4393,yes,no
C3984,34,management,divorced,tertiary,no,488,yes,no
C3985,30,services,single,secondary,no,442,yes,no
C3986,46,unknown,married,unknown,no,300,yes,no
C3987,52,blue-collar,married,primary,no,1007,yes,no
C3988,44,blue-collar,married,primary,no,195,yes,no
C3989,36,blue-collar,married,secondary,no,513,yes,no
C399,34,blue-collar,married,secondary,no,283,no,yes
C3990,44,technician,divorced,secondary,no,399,yes,no
C3991,44,blue-collar,married,primary,no,12,yes,no
C3992,24,blue-collar,single,secondary,no,77,yes,no
C3993,56,blue-collar,married,primary,no,8318,yes,no
C3994,41,blue-collar,divorced,secondary,no,-104,yes,no
C3995,51,technician,married,tertiary,no,0,yes,no
C3996,53,blue-collar,married,secondary,no,2,yes,no
C3997,41,blue-collar,single,primary,no,0,yes,no
C3998,26,blue-collar,single,primary,no,-579,yes,no
C3999,53,entrepreneur,married,tertiary,no,2884,yes,no
C40,37,admin.,single,secondary,no,0,yes,no
C400,47,blue-collar,married,primary,no,206,yes,no
C4000,30,technician,single,secondary,no,863,yes,no
C4001,27,admin.,single,unknown,no,56,yes,no
C4002,32,services,single,secondary,no,358,yes,no
C4003,40,blue-collar,married,secondary,no,0,yes,no
C4004,55,technician,married,secondary,no,2055,yes,no
C4005,35,services,single,secondary,no,568,yes,no
C4006,32,management,single,secondary,no,0,yes,yes
C4007,57,blue-collar,married,unknown,no,97,yes,no
C4008,32,blue-collar,married,primary,no,217,yes,no
C4009,55,unknown,married,tertiary,no,0,no,no
C401,42,housemaid,married,primary,no,17,yes,no
C4010,43,services,married,secondary,no,3608,yes,no
C4011,42,blue-collar,married,secondary,no,388,yes,yes
C4012,27,management,single,tertiary,yes,0,yes,no
C4013,36,services,married,secondary,no,279,no,no
C4014,32,admin.,married,secondary,no,193,yes,no
C4015,53,technician,divorced,secondary,no,751,yes,no
C4016,34,blue-collar,married,secondary,no,305,yes,no
C4017,23,blue-collar,single,secondary,no,105,yes,no
C4018,31,management,single,tertiary,no,548,yes,no
C4019,46,services,married,secondary,no,271,yes,no
C402,48,technician,married,secondary,no,141,yes,yes
C4020,31,services,married,secondary,no,246,yes,no
C4021,42,self-employed,married,tertiary,no,1932,yes,no
C4022,52,self-employed,married,secondary,no,1066,yes,no
C4023,38,blue-collar,married,primary,no,-326,yes,no
C4024,38,blue-collar,single,primary,no,1465,yes,no
C4025,60,unemployed,married,primary,no,26,yes,no
C4026,42,management,single,tertiary,no,10561,no,no
C4027,30,blue-collar,married,secondary,no,68,yes,yes
C4028,53,technician,divorced,tertiary,no,647,yes,no
C4029,35,admin.,single,secondary,no,368,yes,no
C403,29,self-employed,single,tertiary,no,16,yes,no
C4030,45,admin.,married,secondary,no,-183,yes,no
C4031,57,retired,married,primary,no,70,yes,yes
C4032,41,technician,married,primary,no,141,yes,no
C4033,44,blue-collar,married,primary,no,75,no,no
C4034,56,blue-collar,married,unknown,no,22,yes,no
C4035,46,services,married,secondary,no,9,no,no
C4036,34,blue-collar,married,primary,no,695,yes,yes
C4037,51,blue-collar,divorced,primary,no,83,yes,no
C4038,27,services,single,secondary,no,-20,no,no
C4039,31,self-employed,single,secondary,no,532,yes,no
C404,50,services,married,secondary,no,206,yes,no
C4040,51,management,married,tertiary,no,0,yes,no
C4041,25,management,single,tertiary,no,99,yes,yes
C4042,48,management,married,unknown,no,54,yes,no
C4043,37,management,single,secondary,no,792,yes,no
C4044,35,blue-collar,married,primary,no,378,yes,no
C4045,58,self-employed,married,tertiary,no,8014,yes,no
C4046,47,blue-collar,married,unknown,no,584,yes,no
C4047,58,retired,married,primary,no,331,yes,no
C4048,36,management,married,secondary,no,122,yes,no
C4049,38,blue-collar,married,secondary,no,660,yes,yes
C405,52,technician,married,unknown,no,7,no,no
C4050,27,admin.,single,secondary,no,276,yes,no
C4051,44,blue-collar,married,primary,no,-14,yes,yes
C4052,47,blue-collar,single,secondary,no,15,yes,no
C4053,26,admin.,single,secondary,no,-326,yes,no
C4054,29,services,single,secondary,no,2099,yes,yes
C4055,60,management,divorced,tertiary,no,2589,yes,no
C4056,37,entrepreneur,single,secondary,no,654,no,no
C4057,35,blue-collar,married,secondary,no,474,yes,no
C4058,44,blue-collar,married,secondary,no,294,yes,no
C4059,50,management,divorced,primary,no,-6,yes,no
C406,50,management,married,tertiary,no,0,no,no
C4060,41,blue-collar,married,primary,no,865,no,yes
C4061,26,technician,divorced,secondary,no,379,yes,yes
C4062,43,management,married,primary,no,8167,yes,no
C4063,46,management,married,primary,no,357,yes,yes
C4064,54,services,married,secondary,no,2431,yes,no
C4065,46,blue-collar,married,tertiary,no,1497,yes,no
C4066,46,blue-collar,married,primary,no,7934,yes,no
C4067,55,blue-collar,married,secondary,no,1261,no,no
C4068,45,blue-collar,married,secondary,no,1124,yes,no
C4069,58,retired,married,primary,no,196,yes,no
C407,58,retired,married,tertiary,no,0,no,no
C4070,48,unemployed,married,tertiary,no,-471,yes,no
C4071,38,services,married,secondary,no,497,yes,yes
C4072,57,services,divorced,primary,no,1920,no,no
C4073,54,blue-collar,divorced,primary,no,8180,no,no
C4074,40,management,single,tertiary,no,2784,yes,no
C4075,44,services,married,secondary,no,556,no,no
C4076,55,technician,married,secondary,no,517,yes,yes
C4077,40,blue-collar,single,unknown,no,-154,yes,yes
C4078,42,management,divorced,tertiary,no,0,no,no
C4079,48,technician,married,secondary,no,522,yes,no
C408,46,blue-collar,divorced,primary,no,1927,yes,no
C4080,52,admin.,divorced,secondary,no,-342,no,no
C4081,31,blue-collar,married,secondary,no,43,yes,no
C4082,60,admin.,married,secondary,no,12210,yes,no
C4083,51,services,married,primary,no,8806,yes,no
C4084,50,blue-collar,divorced,secondary,no,2402,yes,no
C4085,44,entrepreneur,married,secondary,yes,-848,yes,no
C4086,33,admin.,married,secondary,no,0,no,no
C4087,43,technician,married,secondary,no,674,yes,yes
C4088,46,services,divorced,secondary,no,778,yes,no
C4089,43,services,married,secondary,no,384,yes,yes
C409,38,technician,married,secondary,no,284,yes,no
C4090,50,services,divorced,secondary,no,256,yes,no
C4091,41,admin.,single,secondary,no,1020,yes,no
C4092,50,services,married,secondary,no,1463,yes,no
C4093,50,services,divorced,secondary,no,761,yes,no
C4094,40,admin.,married,secondary,no,1380,yes,no
C4095,30,blue-collar,single,primary,no,71,yes,no
C4096,44,admin.,married,secondary,yes,-1249,yes,yes
C4097,51,technician,single,secondary,no,4089,yes,no
C4098,40,blue-collar,married,primary,no,3736,yes,no
C4099,38,blue-collar,married,primary,no,2407,yes,no
C41,44,services,divorced,secondary,no,2586,yes,no
C410,46,blue-collar,married,secondary,no,1660,yes,no
C4100,52,technician,married,secondary,no,1781,yes,no
C4101,49,technician,married,secondary,no,4667,yes,no
C4102,44,admin.,divorced,secondary,no,2,yes,no
C4103,39,admin.,married,tertiary,no,259,yes,no
C4104,43,admin.,single,secondary,no,445,yes,no
C4105,32,services,married,secondary,no,132,yes,yes
C4106,55,management,divorced,unknown,no,2,yes,no
C4107,55,services,married,secondary,no,283,yes,no
C4108,42,management,divorced,secondary,no,830,yes,no
C4109,26,technician,single,tertiary,no,75,yes,yes
C411,32,services,single,secondary,no,406,yes,no
C4110,54,services,married,secondary,no,158,yes,no
C4111,34,blue-collar,married,primary,no,46,yes,yes
C4112,46,management,married,tertiary,no,4301,yes,yes
C4113,25,blue-collar,single,secondary,no,815,yes,no
C4114,49,management,married,tertiary,no,128,yes,no
C4115,59,blue-collar,divorced,primary,no,457,yes,no
C4116,57,management,married,primary,no,0,no,no
C4117,27,technician,married,secondary,no,374,yes,no
C4118,38,services,married,secondary,no,3259,yes,no
C4119,41,services,divorced,secondary,no,-19,yes,no
C412,51,blue-collar,married,primary,no,230,yes,no
C4120,56,blue-collar,married,secondary,no,316,yes,no
C4121,37,blue-collar,married,secondary,no,398,yes,no
C4122,32,unemployed,married,secondary,no,2996,yes,no
C4123,47,admin.,married,secondary,no,292,yes,no
C4124,57,management,married,tertiary,no,5431,yes,no
C4125,38,services,single,tertiary,no,323,yes,no
C4126,30,blue-collar,married,secondary,no,1312,yes,no
C4127,43,blue-collar,married,primary,no,953,yes,no
C4128,35,blue-collar,single,secondary,no,5,no,no
C4129,28,technician,single,secondary,no,213,yes,no
C413,39,admin.,single,secondary,no,-25,yes,no
C4130,38,admin.,married,secondary,no,976,yes,yes
C4131,45,blue-collar,married,primary,no,970,yes,no
C4132,31,technician,single,secondary,no,87,yes,no
C4133,38,technician,married,secondary,no,59,yes,no
C4134,28,student,single,tertiary,no,80,yes,no
C4135,40,unemployed,married,primary,no,3444,yes,no
C4136,30,blue-collar,married,secondary,no,12697,yes,yes
C4137,47,blue-collar,married,secondary,no,863,yes,no
C4138,27,management,single,tertiary,yes,0,yes,no
C4139,30,technician,single,secondary,no,18,no,no
C414,48,admin.,married,secondary,no,182,yes,no
C4140,53,services,married,secondary,no,33,yes,no
C4141,48,blue-collar,married,primary,no,281,yes,no
C4142,35,technician,single,secondary,no,-206,yes,no
C4143,38,services,single,secondary,no,36,yes,no
C4144,32,technician,married,unknown,no,1879,no,no
C4145,53,blue-collar,married,primary,no,10,yes,no
C4146,25,blue-collar,married,secondary,no,77,yes,no
C4147,45,entrepreneur,married,tertiary,no,369,yes,no
C4148,28,blue-collar,single,secondary,no,43,no,no
C4149,30,blue-collar,married,primary,no,392,yes,no
C415,36,entrepreneur,married,tertiary,no,1169,yes,no
C4150,31,admin.,single,secondary,no,0,no,no
C4151,42,housemaid,married,primary,no,14752,no,no
C4152,60,admin.,married,unknown,no,738,no,no
C4153,28,student,single,tertiary,no,836,yes,no
C4154,46,blue-collar,single,primary,no,2851,yes,no
C4155,40,technician,married,tertiary,no,296,no,no
C4156,32,blue-collar,married,primary,no,1076,yes,no
C4157,56,blue-collar,married,secondary,no,25,yes,no
C4158,20,blue-collar,married,primary,no,-172,yes,yes
C4159,41,services,single,secondary,no,197,yes,no
C416,34,admin.,divorced,secondary,no,67,yes,no
C4160,48,blue-collar,married,secondary,no,5057,yes,no
C4161,49,blue-collar,married,primary,no,284,yes,no
C4162,29,blue-collar,single,tertiary,no,1012,yes,no
C4163,57,admin.,divorced,secondary,no,4378,yes,no
C4164,49,technician,married,secondary,no,2718,no,no
C4165,42,entrepreneur,single,primary,no,103,yes,no
C4166,28,blue-collar,married,secondary,no,1827,yes,no
C4167,31,blue-collar,married,secondary,no,41,yes,no
C4168,26,blue-collar,married,secondary,no,484,yes,no
C4169,29,services,single,secondary,no,146,yes,no
C417,40,technician,married,secondary,no,77,no,no
C4170,26,technician,single,secondary,no,3,yes,no
C4171,31,blue-collar,single,secondary,no,259,yes,no
C4172,38,entrepreneur,married,secondary,no,830,yes,no
C4173,45,services,divorced,primary,no,242,yes,no
C4174,24,blue-collar,single,secondary,no,0,yes,no
C4175,31,admin.,single,secondary,no,6042,yes,no
C4176,40,blue-collar,married,secondary,no,-341,yes,no
C4177,34,services,divorced,secondary,no,221,yes,no
C4178,24,technician,single,secondary,no,-46,yes,no
C4179,26,blue-collar,single,secondary,no,-5,no,no
C418,43,unemployed,married,secondary,no,0,yes,no
C4180,29,management,single,tertiary,no,617,yes,no
C4181,30,management,married,tertiary,no,134,yes,no
C4182,61,blue-collar,married,primary,no,625,yes,no
C4183,26,management,married,tertiary,no,775,no,no
C4184,31,technician,single,tertiary,no,221,yes,no
C4185,28,technician,single,tertiary,no,-31,yes,no
C4186,31,admin.,married,secondary,no,97,yes,no
C4187,52,entrepreneur,divorced,tertiary,no,81,yes,no
C4188,30,blue-collar,single,secondary,no,16,yes,no
C4189,32,services,married,secondary,no,144,yes,no
C419,52,blue-collar,divorced,primary,no,55,yes,yes
C4190,38,management,single,tertiary,no,889,no,no
C4191,40,blue-collar,married,secondary,no,-481,yes,yes
C4192,38,entrepreneur,married,secondary,no,680,yes,no
C4193,54,blue-collar,married,secondary,no,-754,yes,no
C4194,42,services,married,secondary,no,2993,yes,no
C4195,34,technician,divorced,tertiary,no,501,yes,no
C4196,42,management,married,tertiary,no,365,yes,no
C4197,54,retired,divorced,primary,no,477,yes,no
C4198,27,blue-collar,married,secondary,no,72,yes,no
C4199,31,blue-collar,married,primary,no,2085,yes,yes
C42,50,management,married,secondary,no,49,yes,no
C420,33,technician,married,secondary,yes,72,yes,no
C4200,34,technician,single,secondary,no,705,yes,yes
C4201,31,blue-collar,married,secondary,no,754,yes,no
C4202,27,technician,married,secondary,no,512,yes,no
C4203,25,blue-collar,married,secondary,no,300,yes,yes
C4204,20,student,single,secondary,no,67,yes,no
C4205,54,admin.,divorced,secondary,no,912,yes,no
C4206,30,blue-collar,single,unknown,no,0,yes,no
C4207,33,blue-collar,married,secondary,no,86,yes,no
C4208,22,blue-collar,single,secondary,no,0,yes,no
C4209,36,blue-collar,married,unknown,no,79,yes,no
C421,49,management,single,tertiary,no,163,yes,no
C4210,44,blue-collar,married,secondary,no,87,yes,no
C4211,43,management,married,secondary,no,3196,yes,yes
C4212,44,retired,married,secondary,no,181,yes,no
C4213,49,management,single,tertiary,no,354,yes,no
C4214,27,entrepreneur,married,secondary,no,220,yes,no
C4215,45,blue-collar,married,primary,no,2128,yes,no
C4216,41,management,married,tertiary,no,4357,yes,no
C4217,28,entrepreneur,single,unknown,no,1306,yes,no
C4218,51,technician,married,unknown,no,425,yes,no
C4219,49,management,married,tertiary,no,68,yes,yes
C422,32,management,single,tertiary,no,151,yes,no
C4220,42,unemployed,married,secondary,no,1990,yes,yes
C4221,55,technician,married,secondary,no,978,yes,no
C4222,41,technician,single,secondary,no,0,yes,yes
C4223,51,management,single,tertiary,no,824,no,no
C4224,46,blue-collar,married,secondary,no,679,yes,no
C4225,41,blue-collar,married,primary,no,262,yes,no
C4226,32,blue-collar,divorced,secondary,no,86,no,yes
C4227,43,technician,single,tertiary,no,1017,yes,no
C4228,48,blue-collar,married,primary,no,456,yes,yes
C4229,52,self-employed,married,secondary,no,6353,yes,yes
C423,39,admin.,single,secondary,no,113,yes,no
C4230,29,technician,single,secondary,no,103,no,no
