ID,Contact,Day,Month,Duration,Campaign,Last Select,Current Select,Sample No
C3151,unknown,14,may,173,11,no,No,3
C3152,unknown,14,may,367,3,no,Yes,3
C3153,unknown,14,may,414,2,no,Yes,4
C3154,unknown,14,may,227,4,no,Yes,5
C3155,unknown,14,may,349,2,no,Yes,3
C3156,unknown,14,may,278,2,no,Yes,4
C3157,unknown,14,may,103,5,no,No,2
C3158,unknown,14,may,249,2,no,Yes,1
C3159,unknown,14,may,143,3,no,No,4
C316,unknown,5,may,358,2,no,No,4
C3160,unknown,14,may,37,3,no,Yes,5
C3161,unknown,14,may,168,3,no,Yes,2
C3162,unknown,14,may,260,3,no,No,5
C3163,unknown,14,may,162,3,no,Yes,2
C3164,unknown,14,may,187,3,no,Yes,1
C3165,unknown,14,may,266,2,no,Yes,4
C3166,unknown,14,may,279,2,no,Yes,3
C3167,unknown,14,may,159,2,no,Yes,3
C3168,unknown,14,may,318,2,no,Yes,5
C3169,unknown,14,may,104,3,no,Yes,2
C317,unknown,5,may,453,2,no,Yes,2
C3170,unknown,14,may,747,3,no,Yes,5
C3171,unknown,14,may,1204,4,no,No,5
C3172,unknown,15,may,95,4,no,Yes,3
C3173,unknown,15,may,176,2,no,No,1
C3174,unknown,15,may,179,2,no,Yes,4
C3175,unknown,15,may,319,5,no,Yes,3
C3176,unknown,15,may,114,2,no,Yes,1
C3177,unknown,15,may,170,5,no,Yes,4
C3178,unknown,15,may,311,5,no,Yes,5
C3179,unknown,15,may,362,3,no,Yes,4
C318,unknown,5,may,364,2,no,No,3
C3180,unknown,15,may,347,8,no,Yes,2
C3181,unknown,15,may,86,4,no,Yes,3
C3182,unknown,15,may,101,4,no,Yes,4
C3183,unknown,15,may,288,2,no,No,1
C3184,unknown,15,may,44,3,no,No,2
C3185,unknown,15,may,1013,3,no,Yes,1
C3186,unknown,15,may,90,3,no,Yes,3
C3187,unknown,15,may,155,6,no,No,4
C3188,unknown,15,may,468,5,no,Yes,2
C3189,unknown,15,may,226,2,no,Yes,2
C319,unknown,5,may,136,2,no,Yes,4
C3190,unknown,15,may,54,2,no,Yes,4
C3191,unknown,15,may,1162,4,yes,Yes,2
C3192,unknown,15,may,114,2,no,No,3
C3193,unknown,15,may,349,2,no,Yes,2
C3194,unknown,15,may,646,3,yes,No,2
C3195,unknown,15,may,755,2,no,Yes,2
C3196,unknown,15,may,305,3,no,Yes,5
C3197,unknown,15,may,148,3,no,Yes,1
C3198,unknown,15,may,243,1,no,Yes,3
C3199,unknown,15,may,391,2,no,Yes,4
C32,unknown,5,may,230,1,no,Yes,1
C320,unknown,5,may,386,2,no,Yes,1
C3200,unknown,15,may,204,1,no,Yes,2
C3201,unknown,15,may,236,4,no,No,2
C3202,unknown,15,may,112,1,no,Yes,2
C3203,unknown,15,may,125,4,no,Yes,1
C3204,unknown,15,may,141,1,no,Yes,4
C3205,unknown,15,may,360,1,no,No,1
C3206,unknown,15,may,312,6,no,Yes,1
C3207,unknown,15,may,366,1,no,Yes,3
C3208,unknown,15,may,100,1,no,No,2
C3209,unknown,15,may,70,1,no,Yes,2
C321,unknown,5,may,173,2,no,Yes,3
C3210,unknown,15,may,254,1,no,No,2
C3211,unknown,15,may,230,1,no,Yes,3
C3212,unknown,15,may,246,1,no,Yes,2
C3213,unknown,15,may,97,1,no,Yes,4
C3214,unknown,15,may,135,1,no,No,5
C3215,unknown,15,may,755,1,yes,No,1
C3216,unknown,15,may,73,1,no,No,2
C3217,unknown,15,may,12,3,no,No,5
C3218,unknown,15,may,65,1,no,Yes,3
C3219,unknown,15,may,420,1,no,Yes,5
C322,unknown,5,may,241,2,no,Yes,3
C3220,unknown,15,may,259,1,no,Yes,1
C3221,unknown,15,may,192,1,no,Yes,1
C3222,unknown,15,may,189,1,no,Yes,5
C3223,unknown,15,may,263,1,no,No,2
C3224,unknown,15,may,126,1,no,No,1
C3225,unknown,15,may,415,8,no,Yes,4
C3226,unknown,15,may,746,1,yes,No,5
C3227,unknown,15,may,260,1,no,No,2
C3228,unknown,15,may,71,1,no,Yes,2
C3229,unknown,15,may,735,1,no,No,2
C323,unknown,5,may,224,3,no,No,1
C3230,unknown,15,may,75,1,no,No,3
C3231,unknown,15,may,87,1,no,Yes,4
C3232,unknown,15,may,183,5,no,No,1
C3233,unknown,15,may,62,1,no,Yes,5
C3234,unknown,15,may,150,1,no,Yes,5
C3235,unknown,15,may,244,1,no,No,2
C3236,unknown,15,may,367,2,no,No,4
C3237,unknown,15,may,325,1,no,Yes,1
C3238,unknown,15,may,197,1,no,Yes,1
C3239,unknown,15,may,121,1,no,Yes,1
C324,unknown,5,may,148,2,no,Yes,3
C3240,unknown,15,may,27,1,no,Yes,4
C3241,unknown,15,may,157,1,no,Yes,5
C3242,unknown,15,may,203,1,no,Yes,4
C3243,unknown,15,may,115,1,no,Yes,5
C3244,unknown,15,may,112,1,no,Yes,3
C3245,unknown,15,may,104,1,no,Yes,4
C3246,unknown,15,may,153,1,no,Yes,1
C3247,unknown,15,may,182,2,no,Yes,2
C3248,unknown,15,may,55,1,no,Yes,3
C3249,unknown,15,may,305,1,no,Yes,1
C325,unknown,5,may,196,2,no,Yes,1
C3250,unknown,15,may,140,1,no,No,3
C3251,unknown,15,may,180,2,no,Yes,2
C3252,unknown,15,may,644,2,no,Yes,4
C3253,unknown,15,may,173,1,no,Yes,3
C3254,unknown,15,may,374,1,no,Yes,2
C3255,unknown,15,may,240,1,no,Yes,2
C3256,unknown,15,may,1088,2,no,Yes,5
C3257,unknown,15,may,219,1,no,No,1
C3258,unknown,15,may,41,1,no,Yes,4
C3259,unknown,15,may,558,6,no,No,5
C326,unknown,5,may,111,4,no,Yes,2
C3260,unknown,15,may,436,1,no,No,3
C3261,unknown,15,may,463,1,no,No,2
C3262,unknown,15,may,265,1,no,No,5
C3263,unknown,15,may,234,1,no,No,3
C3264,unknown,15,may,113,1,no,No,3
C3265,unknown,15,may,200,1,no,No,2
C3266,unknown,15,may,158,1,no,Yes,5
C3267,unknown,15,may,34,1,no,Yes,4
C3268,unknown,15,may,160,1,no,Yes,5
C3269,unknown,15,may,167,1,no,No,1
C327,unknown,5,may,231,3,no,Yes,4
C3270,unknown,15,may,206,1,no,No,3
C3271,unknown,15,may,36,1,no,Yes,4
C3272,unknown,15,may,504,3,no,No,4
C3273,unknown,15,may,303,1,no,Yes,5
C3274,unknown,15,may,109,1,no,No,5
C3275,unknown,15,may,90,1,no,Yes,3
C3276,unknown,15,may,139,2,no,No,4
C3277,unknown,15,may,257,1,no,No,5
C3278,unknown,15,may,241,2,no,Yes,4
C3279,unknown,15,may,94,1,no,Yes,3
C328,unknown,5,may,316,3,no,No,4
C3280,unknown,15,may,171,10,no,Yes,5
C3281,unknown,15,may,178,1,no,Yes,5
C3282,unknown,15,may,285,2,no,No,4
C3283,unknown,15,may,86,1,no,Yes,3
C3284,unknown,15,may,326,4,no,No,5
C3285,unknown,15,may,451,2,no,Yes,1
C3286,unknown,15,may,347,1,no,No,1
C3287,unknown,15,may,116,1,no,Yes,3
C3288,unknown,15,may,191,1,no,Yes,4
C3289,unknown,15,may,77,1,no,Yes,3
C329,unknown,5,may,216,3,no,Yes,4
C3290,unknown,15,may,1036,1,no,Yes,4
C3291,unknown,15,may,303,1,no,Yes,2
C3292,unknown,15,may,80,1,no,Yes,1
C3293,unknown,15,may,322,1,no,No,5
C3294,unknown,15,may,750,2,no,No,4
C3295,unknown,15,may,695,1,yes,Yes,1
C3296,unknown,15,may,435,1,no,No,5
C3297,unknown,15,may,397,1,no,Yes,2
C3298,unknown,15,may,95,3,no,Yes,4
C3299,unknown,15,may,208,2,no,No,5
C33,unknown,5,may,208,1,no,Yes,5
C330,unknown,5,may,240,2,no,Yes,1
C3300,unknown,15,may,163,1,no,Yes,3
C3301,unknown,15,may,483,1,yes,No,4
C3302,unknown,15,may,168,5,no,Yes,4
C3303,unknown,15,may,161,3,no,Yes,1
C3304,unknown,15,may,1000,1,no,Yes,1
C3305,unknown,15,may,112,1,no,Yes,5
C3306,unknown,15,may,599,2,no,Yes,2
C3307,unknown,15,may,30,1,no,Yes,4
C3308,unknown,15,may,58,5,no,No,1
C3309,unknown,15,may,165,1,no,Yes,2
C331,unknown,5,may,669,3,no,Yes,2
C3310,unknown,15,may,74,1,no,Yes,4
C3311,unknown,15,may,79,1,no,Yes,1
C3312,unknown,15,may,231,1,no,Yes,2
C3313,unknown,15,may,191,1,no,Yes,4
C3314,unknown,15,may,202,3,no,No,3
C3315,unknown,15,may,1257,3,yes,No,4
C3316,unknown,15,may,221,1,no,Yes,2
C3317,unknown,15,may,257,1,no,Yes,4
C3318,unknown,15,may,352,1,no,Yes,3
C3319,unknown,15,may,285,1,no,No,2
C332,unknown,5,may,425,2,no,Yes,5
C3320,unknown,15,may,93,1,no,No,2
C3321,unknown,15,may,71,2,no,No,4
C3322,unknown,15,may,290,3,no,No,5
C3323,unknown,15,may,1165,1,no,Yes,3
C3324,unknown,15,may,164,1,no,Yes,1
C3325,unknown,15,may,520,2,yes,Yes,3
C3326,unknown,15,may,295,2,no,No,1
C3327,unknown,15,may,187,1,no,Yes,3
C3328,unknown,15,may,106,1,no,Yes,4
C3329,unknown,15,may,219,1,no,No,5
C333,unknown,5,may,143,2,no,No,3
C3330,unknown,15,may,236,1,no,Yes,5
C3331,unknown,15,may,139,1,no,Yes,5
C3332,unknown,15,may,651,32,yes,No,1
C3333,unknown,15,may,124,1,no,Yes,1
C3334,unknown,15,may,98,3,no,Yes,1
C3335,unknown,15,may,145,4,no,Yes,1
C3336,unknown,15,may,120,1,no,No,2
C3337,unknown,15,may,291,2,no,No,3
C3338,unknown,15,may,101,1,no,No,1
C3339,unknown,15,may,417,3,no,Yes,4
C334,unknown,5,may,174,5,no,Yes,2
C3340,unknown,15,may,191,4,no,Yes,1
C3341,unknown,15,may,131,1,no,No,3
C3342,unknown,15,may,221,2,no,No,1
C3343,unknown,15,may,229,1,no,Yes,2
C3344,unknown,15,may,104,1,no,No,1
C3345,unknown,15,may,72,1,no,Yes,1
C3346,unknown,15,may,186,1,no,Yes,2
C3347,unknown,15,may,23,1,no,Yes,2
C3348,unknown,15,may,402,1,no,Yes,2
C3349,unknown,15,may,37,1,no,Yes,5
C335,unknown,5,may,313,3,no,Yes,3
C3350,unknown,15,may,68,5,no,No,4
C3351,unknown,15,may,182,1,no,Yes,5
C3352,unknown,15,may,587,1,no,Yes,5
C3353,unknown,15,may,348,1,no,No,5
C3354,unknown,15,may,140,1,no,Yes,2
C3355,unknown,15,may,51,2,no,Yes,3
C3356,unknown,15,may,176,18,no,Yes,2
C3357,unknown,15,may,144,2,no,Yes,3
C3358,unknown,15,may,297,3,no,Yes,4
C3359,unknown,15,may,203,2,no,Yes,4
C336,unknown,5,may,135,4,no,No,4
C3360,unknown,15,may,57,2,no,No,4
C3361,unknown,15,may,334,3,no,No,1
C3362,unknown,15,may,217,2,no,Yes,3
C3363,unknown,15,may,74,1,no,Yes,4
C3364,unknown,15,may,405,2,no,No,5
C3365,unknown,15,may,738,7,no,Yes,5
C3366,unknown,15,may,452,2,no,Yes,3
C3367,unknown,15,may,203,4,no,Yes,4
C3368,unknown,15,may,230,7,no,Yes,1
C3369,unknown,15,may,133,3,no,No,3
C337,unknown,5,may,146,2,no,Yes,3
C3370,unknown,15,may,94,1,no,Yes,4
C3371,unknown,15,may,187,6,no,No,4
C3372,unknown,15,may,920,2,yes,No,4
C3373,unknown,15,may,136,1,no,No,1
C3374,unknown,15,may,1244,3,no,No,3
C3375,unknown,15,may,225,1,no,Yes,5
C3376,unknown,15,may,80,1,no,Yes,1
C3377,unknown,15,may,431,1,no,No,1
C3378,unknown,15,may,78,1,no,Yes,3
C3379,unknown,15,may,500,1,yes,No,2
C338,unknown,5,may,152,2,no,Yes,3
C3380,unknown,15,may,301,1,no,No,3
C3381,unknown,15,may,30,1,no,Yes,2
C3382,unknown,15,may,133,1,no,Yes,1
C3383,unknown,15,may,270,1,no,No,3
C3384,unknown,15,may,218,2,no,Yes,2
C3385,unknown,15,may,215,2,no,No,2
C3386,unknown,15,may,299,1,no,Yes,4
C3387,unknown,15,may,160,1,no,Yes,1
C3388,unknown,15,may,172,4,no,Yes,5
C3389,unknown,15,may,49,1,no,No,4
C339,unknown,5,may,402,3,no,Yes,5
C3390,unknown,15,may,68,2,no,No,2
C3391,unknown,15,may,117,1,no,Yes,1
C3392,unknown,15,may,477,1,no,Yes,2
C3393,unknown,15,may,99,1,no,Yes,2
C3394,unknown,15,may,100,1,no,Yes,3
C3395,unknown,15,may,200,3,no,Yes,1
C3396,unknown,15,may,187,2,no,Yes,2
C3397,unknown,15,may,236,3,no,Yes,2
C3398,unknown,15,may,50,7,no,Yes,5
C3399,unknown,15,may,104,2,no,No,5
C34,unknown,5,may,226,1,no,Yes,5
C340,unknown,5,may,213,2,no,Yes,2
C3400,unknown,15,may,51,10,no,Yes,5
C3401,unknown,15,may,51,5,no,Yes,4
C3402,unknown,15,may,140,3,no,No,5
C3403,unknown,15,may,221,4,no,Yes,1
C3404,unknown,15,may,98,2,no,No,1
C3405,unknown,15,may,253,2,no,Yes,1
C3406,unknown,15,may,71,1,no,No,3
C3407,unknown,15,may,127,2,no,No,4
C3408,unknown,15,may,74,2,no,No,2
C3409,unknown,15,may,126,4,no,Yes,3
C341,unknown,5,may,144,3,no,Yes,3
C3410,unknown,15,may,122,1,no,No,4
C3411,unknown,15,may,657,5,no,No,5
C3412,unknown,15,may,173,2,no,Yes,5
C3413,unknown,15,may,918,1,no,Yes,1
C3414,unknown,15,may,544,2,no,Yes,5
C3415,unknown,15,may,309,2,no,Yes,2
C3416,unknown,15,may,138,2,no,No,3
C3417,unknown,15,may,73,1,no,Yes,5
C3418,unknown,15,may,71,2,no,Yes,1
C3419,unknown,15,may,29,1,no,No,3
C342,unknown,5,may,124,3,no,No,3
C3420,unknown,15,may,193,5,no,No,5
C3421,unknown,15,may,198,3,no,No,4
C3422,unknown,15,may,57,2,no,Yes,5
C3423,unknown,15,may,49,1,no,No,3
C3424,unknown,15,may,197,4,no,Yes,1
C3425,unknown,15,may,98,1,no,No,2
C3426,unknown,15,may,59,1,no,No,1
C3427,unknown,15,may,196,2,no,No,4
C3428,unknown,15,may,243,1,no,No,5
C3429,unknown,15,may,344,2,no,No,4
C343,unknown,5,may,183,2,no,Yes,4
C3430,unknown,15,may,570,2,no,No,4
C3431,unknown,15,may,597,1,no,No,4
C3432,unknown,15,may,43,9,no,No,3
C3433,unknown,15,may,525,1,no,Yes,3
C3434,unknown,15,may,759,1,no,Yes,1
C3435,unknown,15,may,147,1,no,No,2
C3436,unknown,15,may,236,1,no,No,5
C3437,unknown,15,may,122,6,no,No,1
C3438,unknown,15,may,152,2,no,No,2
C3439,unknown,15,may,133,2,no,Yes,1
C344,unknown,5,may,325,2,no,No,1
C3440,unknown,15,may,504,5,no,Yes,5
C3441,unknown,15,may,272,9,no,No,5
C3442,unknown,15,may,164,2,no,No,1
C3443,unknown,15,may,51,1,no,Yes,3
C3444,unknown,15,may,75,2,no,Yes,1
C3445,unknown,15,may,178,1,no,Yes,1
C3446,unknown,15,may,99,2,no,Yes,4
C3447,unknown,15,may,224,1,no,No,2
C3448,unknown,15,may,34,1,no,Yes,5
C3449,unknown,15,may,236,3,no,No,4
C345,unknown,5,may,39,4,no,Yes,3
C3450,unknown,15,may,815,1,no,Yes,2
C3451,unknown,15,may,282,1,no,Yes,5
C3452,unknown,15,may,134,1,no,Yes,4
C3453,unknown,15,may,318,1,no,No,1
C3454,unknown,15,may,118,1,no,Yes,2
C3455,unknown,15,may,911,2,yes,Yes,2
C3456,unknown,15,may,238,1,no,Yes,2
C3457,unknown,15,may,225,1,no,Yes,3
C3458,unknown,15,may,490,3,no,Yes,1
C3459,unknown,15,may,644,1,no,Yes,2
C346,unknown,5,may,503,2,no,No,2
C3460,unknown,15,may,76,3,no,No,3
C3461,unknown,15,may,286,2,no,Yes,4
C3462,unknown,15,may,176,2,no,Yes,5
C3463,unknown,15,may,422,3,no,No,5
C3464,unknown,15,may,328,1,no,Yes,2
C3465,unknown,15,may,22,3,no,Yes,5
C3466,unknown,15,may,71,4,no,Yes,4
C3467,unknown,15,may,106,3,no,No,3
C3468,unknown,15,may,465,3,no,Yes,3
C3469,unknown,15,may,973,2,no,Yes,1
C347,unknown,5,may,95,4,no,Yes,1
C3470,unknown,15,may,56,1,no,No,5
C3471,unknown,15,may,190,2,no,No,4
C3472,unknown,15,may,323,1,no,No,2
C3473,unknown,15,may,113,1,no,Yes,3
C3474,unknown,15,may,228,1,no,Yes,5
C3475,unknown,15,may,110,1,no,Yes,1
C3476,unknown,15,may,84,22,no,Yes,3
C3477,unknown,15,may,59,1,no,Yes,4
C3478,unknown,15,may,294,2,no,Yes,3
C3479,unknown,15,may,144,1,no,Yes,5
C348,unknown,5,may,680,2,no,Yes,4
C3480,unknown,15,may,251,1,no,No,1
C3481,unknown,15,may,444,1,no,Yes,5
C3482,unknown,15,may,237,2,no,No,1
C3483,unknown,15,may,399,1,no,Yes,3
C3484,unknown,15,may,132,32,no,Yes,1
C3485,unknown,15,may,995,2,no,Yes,5
C3486,unknown,15,may,334,10,no,Yes,4
C3487,unknown,15,may,59,2,no,Yes,2
C3488,unknown,15,may,579,1,no,Yes,1
C3489,unknown,15,may,387,4,no,Yes,3
C349,unknown,5,may,421,4,no,No,3
C3490,unknown,15,may,279,9,no,Yes,2
C3491,unknown,15,may,352,2,no,Yes,2
C3492,unknown,15,may,484,11,no,No,4
C3493,unknown,15,may,95,1,no,Yes,2
C3494,unknown,15,may,461,1,no,No,2
C3495,unknown,15,may,30,2,no,Yes,5
C3496,unknown,15,may,561,1,no,Yes,3
C3497,unknown,15,may,468,2,no,Yes,4
C3498,unknown,15,may,920,2,yes,Yes,3
C3499,unknown,15,may,388,2,no,Yes,5
C35,unknown,5,may,336,1,no,Yes,3
C350,unknown,5,may,174,3,no,Yes,4
C3500,unknown,15,may,100,4,no,Yes,4
C3501,unknown,15,may,1224,2,yes,No,4
C3502,unknown,15,may,589,1,no,No,1
C3503,unknown,15,may,160,1,no,Yes,5
C3504,unknown,15,may,438,2,no,No,3
C3505,unknown,15,may,964,2,no,Yes,1
C3506,unknown,15,may,384,4,no,Yes,1
C3507,unknown,15,may,103,1,no,No,1
C3508,unknown,15,may,52,1,no,Yes,1
C3509,unknown,15,may,205,2,no,No,1
C351,unknown,5,may,113,2,no,Yes,2
C3510,unknown,15,may,1156,2,yes,Yes,2
C3511,unknown,15,may,73,2,no,Yes,2
C3512,unknown,15,may,157,5,no,Yes,1
C3513,unknown,15,may,186,5,no,No,1
C3514,unknown,15,may,73,5,no,No,4
C3515,unknown,15,may,714,4,no,Yes,1
C3516,unknown,15,may,544,3,no,Yes,1
C3517,unknown,15,may,194,2,no,Yes,3
C3518,unknown,15,may,420,4,no,Yes,2
C3519,unknown,15,may,584,2,no,Yes,1
C352,unknown,5,may,808,2,no,No,1
C3520,unknown,15,may,1052,1,yes,Yes,1
C3521,unknown,15,may,192,3,no,Yes,3
C3522,unknown,15,may,155,2,no,No,1
C3523,unknown,15,may,226,6,no,Yes,1
C3524,unknown,15,may,1231,2,no,Yes,1
C3525,unknown,15,may,619,4,no,Yes,5
C3526,unknown,15,may,298,3,no,Yes,3
C3527,unknown,15,may,21,6,no,Yes,2
C3528,unknown,15,may,401,7,no,No,4
C3529,unknown,15,may,404,7,no,Yes,5
C353,unknown,5,may,198,3,no,No,1
C3530,unknown,15,may,241,32,no,Yes,5
C3531,unknown,15,may,302,1,no,No,5
C3532,unknown,15,may,440,2,no,Yes,5
C3533,unknown,15,may,172,2,no,Yes,1
C3534,unknown,15,may,319,7,no,No,3
C3535,unknown,15,may,1051,3,no,Yes,4
C3536,unknown,15,may,276,3,no,Yes,5
C3537,unknown,15,may,213,4,no,Yes,5
C3538,unknown,15,may,276,4,no,No,2
C3539,unknown,15,may,194,2,no,Yes,4
C354,unknown,5,may,195,2,no,Yes,2
C3540,unknown,15,may,1392,4,no,Yes,3
C3541,unknown,15,may,19,8,no,Yes,2
C3542,unknown,15,may,146,4,no,Yes,2
C3543,unknown,15,may,253,2,no,Yes,5
C3544,unknown,15,may,226,2,no,No,1
C3545,unknown,15,may,57,4,no,Yes,4
C3546,unknown,15,may,419,2,no,Yes,5
C3547,unknown,15,may,546,9,no,No,2
C3548,unknown,15,may,150,2,no,No,2
C3549,unknown,15,may,1867,6,yes,Yes,1
C355,unknown,5,may,347,3,no,Yes,5
C3550,unknown,15,may,156,5,no,Yes,5
C3551,unknown,15,may,184,2,no,Yes,2
C3552,unknown,15,may,548,1,no,No,5
C3553,unknown,15,may,244,2,no,Yes,5
C3554,unknown,15,may,328,4,no,Yes,5
C3555,unknown,15,may,171,2,no,Yes,1
C3556,unknown,15,may,284,5,no,No,3
C3557,unknown,15,may,75,8,no,Yes,4
C3558,unknown,15,may,1263,2,yes,No,4
C3559,unknown,15,may,92,3,no,Yes,1
C356,unknown,5,may,208,2,no,Yes,3
C3560,unknown,15,may,422,2,no,Yes,1
C3561,unknown,15,may,17,10,no,Yes,3
C3562,unknown,15,may,301,4,no,Yes,4
C3563,unknown,15,may,267,5,no,No,1
C3564,unknown,15,may,475,2,no,Yes,1
C3565,unknown,15,may,770,2,no,Yes,1
C3566,unknown,15,may,487,4,no,Yes,5
C3567,unknown,15,may,126,2,no,Yes,2
C3568,unknown,15,may,129,1,no,No,1
C3569,unknown,15,may,257,7,no,Yes,2
C357,unknown,5,may,404,4,no,Yes,5
C3570,unknown,15,may,233,3,no,Yes,4
C3571,unknown,15,may,365,1,no,No,4
C3572,unknown,15,may,697,3,yes,No,5
C3573,unknown,15,may,192,3,no,Yes,1
C3574,unknown,15,may,244,2,no,Yes,1
C3575,unknown,15,may,118,4,no,Yes,4
C3576,unknown,15,may,101,3,no,Yes,1
C3577,unknown,15,may,125,5,no,Yes,2
C3578,unknown,15,may,56,13,no,Yes,4
C3579,unknown,15,may,430,2,no,Yes,1
C358,unknown,5,may,396,2,no,No,1
C3580,unknown,15,may,242,6,no,No,1
C3581,unknown,15,may,809,3,no,Yes,1
C3582,unknown,15,may,317,7,no,Yes,3
C3583,unknown,15,may,7,9,no,Yes,3
C3584,unknown,15,may,493,2,no,Yes,1
C3585,unknown,15,may,381,7,no,Yes,4
C3586,unknown,15,may,523,2,no,Yes,5
C3587,unknown,15,may,112,2,no,Yes,1
C3588,unknown,15,may,309,2,no,Yes,4
C3589,unknown,15,may,184,2,no,Yes,3
C359,unknown,5,may,216,4,no,Yes,2
C3590,unknown,15,may,850,6,no,Yes,5
C3591,unknown,15,may,420,2,no,Yes,4
C3592,unknown,15,may,118,4,no,Yes,5
C3593,unknown,15,may,71,3,no,Yes,4
C3594,unknown,15,may,103,3,no,No,3
C3595,unknown,15,may,314,11,no,No,4
C3596,unknown,15,may,196,4,no,No,1
C3597,unknown,15,may,151,2,no,No,1
C3598,unknown,15,may,516,9,no,No,5
C3599,unknown,15,may,855,4,no,Yes,2
C36,unknown,5,may,242,1,no,No,2
C360,unknown,5,may,98,2,no,Yes,4
C3600,unknown,15,may,392,2,no,Yes,2
C3601,unknown,15,may,395,2,no,No,2
C3602,unknown,15,may,78,4,no,Yes,4
C3603,unknown,15,may,875,5,no,No,4
C3604,unknown,15,may,124,2,no,No,3
C3605,unknown,15,may,24,18,no,Yes,1
C3606,unknown,15,may,190,6,no,No,3
C3607,unknown,15,may,53,3,no,Yes,3
C3608,unknown,15,may,278,4,no,Yes,2
C3609,unknown,15,may,284,2,no,No,5
C361,unknown,5,may,350,2,no,Yes,4
C3610,unknown,15,may,68,3,no,No,1
C3611,unknown,15,may,262,4,no,Yes,3
C3612,unknown,15,may,391,3,no,Yes,5
C3613,unknown,15,may,343,5,no,No,3
C3614,unknown,15,may,263,4,no,Yes,2
C3615,unknown,15,may,214,4,no,No,1
C3616,unknown,15,may,88,3,no,Yes,5
C3617,unknown,15,may,262,4,no,Yes,3
C3618,unknown,15,may,255,12,no,No,5
C3619,unknown,15,may,202,4,no,No,5
C362,unknown,6,may,114,2,no,Yes,4
C3620,unknown,15,may,438,5,no,Yes,4
C3621,unknown,15,may,88,2,no,No,2
C3622,unknown,15,may,311,3,no,No,5
C3623,unknown,15,may,302,8,no,No,1
C3624,unknown,15,may,213,2,no,Yes,5
C3625,unknown,15,may,214,4,no,Yes,5
C3626,unknown,15,may,90,3,no,Yes,1
C3627,unknown,15,may,293,2,no,Yes,1
C3628,unknown,15,may,448,4,no,Yes,4
C3629,unknown,15,may,70,6,no,No,5
C363,unknown,6,may,88,3,no,Yes,2
C3630,unknown,15,may,347,4,no,Yes,5
C3631,unknown,15,may,320,3,no,No,4
C3632,unknown,15,may,175,2,no,Yes,2
C3633,unknown,15,may,222,12,no,Yes,5
C3634,unknown,15,may,98,2,no,Yes,4
C3635,unknown,15,may,734,5,no,Yes,2
C3636,unknown,15,may,177,3,no,Yes,4
C3637,unknown,15,may,121,3,no,Yes,5
C3638,unknown,15,may,73,7,no,Yes,4
C3639,unknown,15,may,65,7,no,No,3
C364,unknown,6,may,379,2,no,Yes,2
C3640,unknown,15,may,543,12,no,Yes,3
C3641,unknown,15,may,186,3,no,Yes,5
C3642,unknown,15,may,174,4,no,No,5
C3643,unknown,15,may,374,5,no,Yes,1
C3644,unknown,15,may,241,2,no,No,1
C3645,unknown,15,may,139,7,no,Yes,2
C3646,unknown,15,may,156,13,no,Yes,2
C3647,unknown,15,may,137,2,no,No,2
C3648,unknown,15,may,67,4,no,Yes,2
C3649,unknown,15,may,239,2,no,Yes,3
C365,unknown,6,may,190,3,no,No,2
C3650,unknown,15,may,178,2,no,Yes,3
C3651,unknown,15,may,297,1,no,Yes,2
C3652,unknown,15,may,491,2,no,No,2
C3653,unknown,15,may,377,4,no,Yes,3
C3654,unknown,16,may,84,2,no,Yes,2
C3655,unknown,16,may,122,2,no,No,4
C3656,unknown,16,may,107,6,no,Yes,4
C3657,unknown,16,may,95,3,no,No,1
C3658,unknown,16,may,248,3,no,Yes,5
C3659,unknown,16,may,30,3,no,Yes,4
C366,unknown,6,may,158,1,no,Yes,5
C3660,unknown,16,may,97,1,no,Yes,2
C3661,unknown,16,may,336,2,no,No,3
C3662,unknown,16,may,28,4,no,Yes,2
C3663,unknown,16,may,329,3,no,Yes,1
C3664,unknown,16,may,208,3,no,Yes,3
C3665,unknown,16,may,597,22,no,Yes,1
C3666,unknown,16,may,29,1,no,Yes,5
C3667,unknown,16,may,247,1,no,Yes,3
C3668,unknown,16,may,343,1,no,Yes,1
C3669,unknown,16,may,214,1,no,No,2
C367,unknown,6,may,102,1,no,Yes,1
C3670,unknown,16,may,266,6,no,No,5
C3671,unknown,16,may,137,1,no,No,3
C3672,unknown,16,may,206,4,no,Yes,1
C3673,unknown,16,may,129,1,no,No,3
C3674,unknown,16,may,69,15,no,Yes,5
C3675,unknown,16,may,228,1,no,Yes,5
C3676,unknown,16,may,259,1,no,Yes,1
C3677,unknown,16,may,144,1,no,Yes,1
C3678,unknown,16,may,515,1,yes,No,2
C3679,unknown,16,may,29,1,no,Yes,1
C368,unknown,6,may,306,1,no,Yes,2
C3680,unknown,16,may,512,1,no,Yes,3
C3681,unknown,16,may,179,1,no,No,4
C3682,unknown,16,may,813,1,yes,Yes,1
C3683,unknown,16,may,601,1,no,Yes,4
C3684,unknown,16,may,73,1,no,Yes,3
C3685,unknown,16,may,144,4,no,No,4
C3686,unknown,16,may,271,1,no,Yes,2
C3687,unknown,16,may,230,3,no,Yes,4
C3688,unknown,16,may,456,1,no,No,3
C3689,unknown,16,may,75,1,no,Yes,5
C369,unknown,6,may,218,1,no,Yes,3
C3690,unknown,16,may,225,1,no,No,3
